Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-06-17 00:00:00-03:00,24.828847885131836,24.857008002576723,24.61294350553324,24.828847885131836,10363900,0.0,0.0
2024-06-18 00:00:00-03:00,24.763135415546373,24.828846530370424,24.4627489095585,24.481523513793945,22540300,0.0,0.0
2024-06-19 00:00:00-03:00,24.49090992600985,24.725587099091243,24.43458790579484,24.65987777709961,12079600,0.0,0.0
2024-06-20 00:00:00-03:00,24.763132764194978,24.997809920677074,24.659876032845194,24.772520065307617,16467900,0.0,0.0
2024-06-21 00:00:00-03:00,24.781908487134416,24.98842554006255,24.669264449577884,24.97903823852539,34467200,0.0,0.0
2024-06-24 00:00:00-03:00,24.979041693771887,25.382686763480834,24.875783153024496,25.16678237915039,13258500,0.0,0.0
2024-06-25 00:00:00-03:00,25.166778075425963,25.29819850220639,25.016584836629455,25.24187469482422,10743600,0.0,0.0
2024-06-26 00:00:00-03:00,25.251263554987936,25.251263554987936,24.84761852938581,25.072908401489258,15089500,0.0,0.0
2024-06-27 00:00:00-03:00,25.148006262853404,25.176166377219005,24.79129596370167,25.063522338867188,17283200,0.0,0.0
2024-06-28 00:00:00-03:00,25.0635228901241,25.10107030691897,24.838231227575903,25.072908401489258,15567200,0.0,0.0
2024-07-01 00:00:00-03:00,25.101070395249266,25.15739241586214,24.706812670069656,24.744361877441406,20469000,0.0,0.0
2024-07-02 00:00:00-03:00,24.800685977242047,24.932104633171267,24.763136766722322,24.828847885131836,16107800,0.0,0.0
2024-07-03 00:00:00-03:00,24.92271515342029,25.23248895136813,24.857005831195714,25.072908401489258,14438300,0.0,0.0
2024-07-04 00:00:00-03:00,25.25126134413411,25.316970660605566,24.97903677726029,25.204326629638672,10529500,0.0,0.0
2024-07-05 00:00:00-03:00,25.20432826279258,25.223102865985123,24.90394177349073,25.09168243408203,11971800,0.0,0.0
2024-07-08 00:00:00-03:00,25.0541368562153,25.0541368562153,24.584782484636232,24.678653717041016,19760700,0.0,0.0
2024-07-09 00:00:00-03:00,24.669266244014313,24.669266244014313,24.397039850969076,24.59416961669922,18032800,0.0,0.0
2024-07-10 00:00:00-03:00,24.706811865281832,24.98842554006255,24.631715243429245,24.97903823852539,20180600,0.0,0.0
2024-07-11 00:00:00-03:00,24.997810102473757,25.194939846383544,24.70681092764416,24.857004165649414,18918900,0.0,0.0
2024-07-12 00:00:00-03:00,24.94149002603899,25.18555450439453,24.78190947443901,25.18555450439453,15241100,0.0,0.0
2024-07-15 00:00:00-03:00,25.204331277900934,25.335749935080486,25.054138015282902,25.298202514648438,11535200,0.0,0.0
2024-07-16 00:00:00-03:00,25.33574819726483,25.476554147505542,25.260651571106802,25.3826847076416,11135300,0.0,0.0
2024-07-17 00:00:00-03:00,25.485943742836362,25.711233641582307,25.316975871165663,25.636137008666992,9615100,0.0,0.0
2024-07-18 00:00:00-03:00,25.664294939498966,25.936519520205714,25.476552491088004,25.523488998413086,10820600,0.0,0.0
2024-07-19 00:00:00-03:00,25.52349140374317,25.7487812888008,25.335748937639384,25.448394775390625,14144500,0.0,0.0
2024-07-22 00:00:00-03:00,25.504714868173824,25.63613351023033,25.36390892447832,25.476552963256836,11566500,0.0,0.0
2024-07-23 00:00:00-03:00,25.485941255692026,25.551650579274806,25.279425982939742,25.32636070251465,10978000,0.0,0.0
2024-07-24 00:00:00-03:00,25.39207054511896,25.42023245170641,25.16678066375381,25.22310447692871,9728400,0.0,0.0
2024-07-25 00:00:00-03:00,25.19493997911705,25.39206793362073,25.08229415479735,25.24187469482422,11896200,0.0,0.0
2024-07-26 00:00:00-03:00,25.241876475373868,25.49532825513808,25.082295924090264,25.457780838012695,10544500,0.0,0.0
2024-07-29 00:00:00-03:00,25.542265534269085,25.542265534269085,25.288815519546223,25.495330810546875,18350200,0.0,0.0
2024-07-30 00:00:00-03:00,25.49533050041776,25.52349240857549,25.213718580620178,25.298202514648438,10185700,0.0,0.0
2024-07-31 00:00:00-03:00,25.345135786703388,25.392070507167503,24.88516872246474,24.92271614074707,17872300,0.0,0.0
2024-08-01 00:00:00-03:00,25.01658521672857,25.082294535894842,24.612940209913276,24.753747940063477,22830700,0.0,0.0
2024-08-02 00:00:00-03:00,24.87578074794023,24.960264674848062,24.46274841532914,24.55661964416504,20402500,0.0,0.0
2024-08-05 00:00:00-03:00,24.406427153189064,24.71620096466944,24.03094401661358,24.59416961669922,20254500,0.0,0.0
2024-08-06 00:00:00-03:00,24.78191101997938,25.166781470115303,24.7255889954447,25.01658821105957,14827100,0.0,0.0
2024-08-07 00:00:00-03:00,25.204328726949008,25.298199954195724,24.584781133743334,24.688037872314453,18931200,0.0,0.0
2024-08-08 00:00:00-03:00,24.556619740833455,24.75374950120933,23.833813603529876,24.584781646728516,33846000,0.0,0.0
2024-08-09 00:00:00-03:00,24.688038957536854,24.997812767756546,24.64110423707274,24.92271614074707,13007300,0.0,0.0
2024-08-12 00:00:00-03:00,24.98842648605442,25.457780838012695,24.922715372806657,25.457780838012695,15568300,0.0,0.0
2024-08-13 00:00:00-03:00,25.532879262226956,25.84265308473402,25.467168144347976,25.78632926940918,12964400,0.0,0.0
2024-08-14 00:00:00-03:00,25.78632699914253,26.424649193066102,25.720617677493586,26.2181339263916,19387500,0.0,0.0
2024-08-15 00:00:00-03:00,26.274456939828266,26.69687658132261,26.218134917777284,26.424650192260742,11631000,0.0,0.0
2024-08-16 00:00:00-03:00,26.56545724816546,26.828296346083075,26.51852252624386,26.631168365478516,18682500,0.0,0.0
2024-08-19 00:00:00-03:00,26.659324733813133,27.382130808617188,26.574840813877874,27.344581604003906,19984500,0.0,0.0
2024-08-20 00:00:00-03:00,27.38213365550955,27.50416500230094,27.269487820402656,27.466617584228516,16156400,0.0,0.0
2024-08-21 00:00:00-03:00,27.513549443874425,27.541711347334388,27.288259587528607,27.344581604003906,21926500,0.0,0.0
2024-08-22 00:00:00-03:00,27.30131477899666,27.30131477899666,26.59516426320909,26.728759765625,16022900,0.474655,0.0
2024-08-23 00:00:00-03:00,26.86235378750782,27.186801549866242,26.852810992132323,26.92915153503418,12058300,0.0,0.0
2024-08-26 00:00:00-03:00,26.929153530235443,27.14863419992912,26.814643617449587,27.034122467041016,9358000,0.0,0.0
2024-08-27 00:00:00-03:00,27.08183411346768,27.08183411346768,26.728759765625,26.728759765625,8294500,0.0,0.0
2024-08-28 00:00:00-03:00,26.719215000829813,26.910067264590857,26.61424607375103,26.890981674194336,9415600,0.0,0.0
2024-08-29 00:00:00-03:00,26.81464270918315,27.25360039349762,26.738302163210975,27.0054931640625,13712600,0.0,0.0
2024-08-30 00:00:00-03:00,26.910067424873276,26.97686517155688,26.700129569465272,26.83372688293457,31814700,0.0,0.0
2024-09-02 00:00:00-03:00,27.08183347123007,27.23451638193027,26.862354631008177,27.120004653930664,11920800,0.0,0.0
2024-09-03 00:00:00-03:00,27.13909092247516,27.4539959072041,27.081834146995558,27.368112564086914,14433300,0.0,0.0
2024-09-04 00:00:00-03:00,27.434913043257996,27.854787004679135,27.406284652671648,27.6639347076416,15514700,0.0,0.0
2024-09-05 00:00:00-03:00,27.730729323468925,27.931124394662273,27.578048231179796,27.912038803100586,8433600,0.0,0.0
2024-09-06 00:00:00-03:00,27.90249521939817,27.950209196955022,27.44445195546519,27.453994750976562,9653100,0.0,0.0
2024-09-09 00:00:00-03:00,27.539879105339452,27.797527313232422,27.39673898749622,27.797527313232422,14429900,0.0,0.0
2024-09-10 00:00:00-03:00,27.749814629942616,27.80706958393728,27.224973608103475,27.387197494506836,17718400,0.0,0.0
2024-09-11 00:00:00-03:00,27.57804560740139,27.654386146282906,27.358566785629783,27.39673614501953,10000400,0.0,0.0
2024-09-12 00:00:00-03:00,27.278214360654037,27.32624048578756,26.913224969685995,27.11492919921875,9920100,0.186602,0.0
2024-09-13 00:00:00-03:00,27.18216345018228,27.49912854228655,27.134139157927727,27.29742431640625,9241700,0.0,0.0
2024-09-16 00:00:00-03:00,27.37426496644482,27.566365804276245,27.268609322436596,27.441499710083008,8948800,0.0,0.0
2024-09-17 00:00:00-03:00,27.44149847311483,27.47991937175298,27.13413861204676,27.26860809326172,7979400,0.0,0.0
2024-09-18 00:00:00-03:00,27.153352373659526,27.412687975074167,27.028486269863066,27.13414192199707,8611400,0.0,0.0
2024-09-19 00:00:00-03:00,27.23979547279915,27.31663544151188,26.80756950378418,26.80756950378418,14963300,0.0,0.0
2024-09-20 00:00:00-03:00,26.797962869626645,26.845988992552687,26.375342147923817,26.41376304626465,24479500,0.0,0.0
2024-09-23 00:00:00-03:00,26.413763198208816,26.46178748940185,26.192848527506026,26.317712783813477,12354400,0.0,0.0
2024-09-24 00:00:00-03:00,26.605865586212026,26.817175044657954,26.28890048253844,26.298503875732422,15235800,0.0,0.0
2024-09-25 00:00:00-03:00,26.413765272588076,26.471394792947446,26.13521923216717,26.221664428710938,13854100,0.0,0.0
2024-09-26 00:00:00-03:00,26.36574029475489,26.567444526793295,26.202455131291213,26.394554138183594,13119200,0.0,0.0
2024-09-27 00:00:00-03:00,26.394553978479127,26.529025297700464,26.12561500405518,26.17363929748535,14855700,0.0,0.0
2024-09-30 00:00:00-03:00,26.231267607200085,26.394552762151186,26.106403350830078,26.106403350830078,14796200,0.0,0.0
2024-10-01 00:00:00-03:00,26.029565446539053,26.17364016360656,25.818254151631244,26.01035499572754,19254100,0.0,0.0
2024-10-02 00:00:00-03:00,26.22166374819825,26.43297503738097,26.07758903503418,26.07758903503418,12662400,0.0,0.0
2024-10-03 00:00:00-03:00,26.03917136109527,26.04877658675524,25.693390565374305,25.837465286254883,19101500,0.0,0.0
2024-10-04 00:00:00-03:00,25.933515054561816,25.971935956229395,25.712600366001514,25.79904556274414,11911600,0.0,0.0
2024-10-07 00:00:00-03:00,25.981539662176395,26.048776240903468,25.770230196491084,25.92391014099121,9578500,0.0,0.0
2024-10-08 00:00:00-03:00,25.837464761566505,25.914304733276367,25.789440466251378,25.914304733276367,11728700,0.0,0.0
2024-10-09 00:00:00-03:00,25.7414143798633,25.847070028135924,25.309190225311493,25.386030197143555,19545500,0.0,0.0
2024-10-10 00:00:00-03:00,25.58773234360606,25.58773234360606,25.15550822440202,25.16511344909668,20486300,0.0,0.0
2024-10-11 00:00:00-03:00,25.241953735269725,25.41484228594181,25.13629809429569,25.28997802734375,12175400,0.0,0.0
2024-10-14 00:00:00-03:00,25.36681940502821,25.53010457197652,25.24195513948393,25.472475051879883,11953100,0.0,0.0
2024-10-15 00:00:00-03:00,25.61654884941752,25.683783592453864,25.376423720282375,25.424448013305664,14418700,0.0,0.0
2024-10-16 00:00:00-03:00,25.453263045113427,25.885488999437943,25.318793562438824,25.702993392944336,26028400,0.0,0.0
2024-10-17 00:00:00-03:00,25.626152696134547,25.77022739946478,25.45326231933457,25.66457176208496,12424800,0.0,0.0
2024-10-18 00:00:00-03:00,25.712599321843047,25.90469832635175,25.578128003476667,25.635759353637695,15980000,0.0,0.0
2024-10-21 00:00:00-03:00,25.635758146996285,25.895091882477,25.491683442393825,25.568523406982422,25128900,0.0,0.0
2024-10-22 00:00:00-03:00,25.501288848851576,25.549314975517966,25.232349867557428,25.26116371154785,27391300,0.0,0.0
2024-10-23 00:00:00-03:00,25.26116235289375,25.395633668317785,25.126692869479022,25.28997802734375,12126400,0.0,0.0
2024-10-24 00:00:00-03:00,25.366818543603063,25.414842836717845,25.213138607224536,25.31879425048828,8727600,0.0,0.0
2024-10-25 00:00:00-03:00,25.318794433109016,25.453263920407796,25.213138789083196,25.328399658203125,7807800,0.0,0.0
2024-10-28 00:00:00-03:00,25.45326300105948,25.50128729278606,25.155508361934217,25.280372619628906,18192100,0.0,0.0
2024-10-29 00:00:00-03:00,25.328398051630682,25.405238015500245,25.117086776982447,25.13629722595215,13433400,0.0,0.0
2024-10-30 00:00:00-03:00,25.145904045433806,25.347608276381976,25.0594588515962,25.328399658203125,14377600,0.0,0.0
2024-10-31 00:00:00-03:00,25.28997802734375,25.41484228594181,25.193927611186385,25.28997802734375,11163300,0.0,0.0
2024-11-01 00:00:00-03:00,25.309188124659713,25.357212416065217,24.98261781347629,25.059457778930664,15216400,0.0,0.0
2024-11-04 00:00:00-03:00,25.23234884744227,25.376423557597846,25.11708798011221,25.203533172607422,12169700,0.0,0.0
2024-11-05 00:00:00-03:00,25.232349030351422,25.25155948038058,25.030642969063983,25.213138580322266,14050600,0.0,0.0
2024-11-06 00:00:00-03:00,25.06906470091052,25.3284002888808,24.91538475959689,25.26116371154785,12445400,0.0,0.0
2024-11-07 00:00:00-03:00,25.261163763595395,25.58773409756207,25.09787859661206,25.15550994873047,11667700,0.0,0.0
2024-11-08 00:00:00-03:00,25.069065072048968,25.09787891646597,24.87696422655824,24.963409423828125,15878800,0.0,0.0
2024-11-11 00:00:00-03:00,25.069061609891936,25.069061609891936,24.924986911676015,24.982616424560547,10515100,0.0,0.0
2024-11-12 00:00:00-03:00,24.982619219649585,25.05945918942898,24.7809131539728,24.924989700317383,15391500,0.0,0.0
2024-11-13 00:00:00-03:00,24.96340876920239,25.040248738981784,24.857753123752197,24.924989700317383,27198100,0.0,0.0
2024-11-14 00:00:00-03:00,24.761704006750946,24.77130923176943,23.81080871403368,24.36789894104004,80824400,0.0,0.0
2024-11-18 00:00:00-03:00,24.37750244553368,24.790517963170373,24.33908337729341,24.694467544555664,23386200,0.0,0.0
2024-11-19 00:00:00-03:00,24.752101369044354,24.924991773430342,24.627235262761346,24.828941345214844,29342400,0.0,0.0
2024-11-21 00:00:00-03:00,24.780914545353095,24.828940674167622,24.23342950093394,24.262245178222656,31594700,0.0,0.0
2024-11-22 00:00:00-03:00,24.454342462606796,24.58881378173828,24.22382255667914,24.58881378173828,13737200,0.0,0.0
2024-11-25 00:00:00-03:00,24.77131007679962,24.81933437152093,24.58881445924169,24.73288917541504,36581800,0.0,0.0
2024-11-26 00:00:00-03:00,24.824222061511367,25.23534883236471,24.67738960495127,25.12767219543457,22044000,0.483304,0.0
2024-11-27 00:00:00-03:00,25.166827173120467,25.235349860263995,24.579504791165927,24.687179565429688,20884000,0.0,0.0
2024-11-28 00:00:00-03:00,24.657813277701354,24.677389320238234,23.894291607196426,23.962812423706055,26984000,0.0,0.0
2024-11-29 00:00:00-03:00,24.00196866244002,24.31520775313218,23.806193297231292,24.246686935424805,22743200,0.0,0.0
2024-12-02 00:00:00-03:00,24.27605130695191,24.393516896457008,23.943234314915042,24.05091094970703,21487000,0.0,0.0
2024-12-03 00:00:00-03:00,24.187952566350496,24.373938971677998,24.129220705161046,24.344573974609375,22179600,0.0,0.0
2024-12-04 00:00:00-03:00,24.364149962142104,24.7948546330173,24.276051237030085,24.638235092163086,19375200,0.0,0.0
2024-12-05 00:00:00-03:00,24.853585999541345,25.059150309729837,24.736122279764057,24.94168472290039,18238400,0.0,0.0
2024-12-06 00:00:00-03:00,24.716545428294257,24.814433110331613,23.982390613592447,24.207530975341797,33652400,0.0,0.0
2024-12-09 00:00:00-03:00,24.315206480493657,24.364149385708078,23.90407972871518,24.1487979888916,17774100,0.0,0.0
2024-12-10 00:00:00-03:00,24.256477011836175,24.393518653586757,24.00196977211914,24.305419921875,15266700,0.0,0.0
2024-12-11 00:00:00-03:00,24.37393996508676,25.108094794559566,24.148799598807646,24.824222564697266,29090900,0.0,0.0
2024-12-12 00:00:00-03:00,24.692617478805307,24.73204771177942,24.239181080424927,24.495471954345703,19824400,0.176491,0.0
2024-12-13 00:00:00-03:00,24.49547164482822,24.633473698219888,24.15046463121208,24.160322189331055,17217300,0.0,0.0
2024-12-16 00:00:00-03:00,24.17017981937311,24.249038404422574,23.785742572137117,23.81531524658203,16061900,0.0,0.0
2024-12-17 00:00:00-03:00,23.90403095715862,24.14060670802541,23.667455206291834,24.071605682373047,27695800,0.0,0.0
2024-12-18 00:00:00-03:00,24.05188991976994,24.05188991976994,23.391448594638884,23.40130615234375,29428400,0.0,0.0
2024-12-19 00:00:00-03:00,23.47030714431289,23.70688288849824,23.411163678300774,23.549165725708008,16306300,0.0,0.0
2024-12-20 00:00:00-03:00,23.578738752204146,23.795599384257017,23.52945284314478,23.7364559173584,49200400,0.0,0.0
2024-12-23 00:00:00-03:00,23.72659877617126,23.78574224410847,23.53930893421033,23.578739166259766,12708100,0.0,0.0
2024-12-26 00:00:00-03:00,23.608310659942415,24.051889467499112,23.588595544903402,23.85474395751953,15208900,0.0,0.0
2024-12-27 00:00:00-03:00,23.992747555119475,24.02232022959168,23.766029357910156,23.766029357910156,10465000,0.0,0.0
2024-12-30 00:00:00-03:00,23.75617139851698,23.982889591897084,23.746313840526067,23.825172424316406,27146200,0.0,0.0
2025-01-02 00:00:00-03:00,23.825172476157906,23.933603734156915,23.499880582297838,23.578739166259766,14492900,0.0,0.0
2025-01-03 00:00:00-03:00,23.5787384307576,23.716740478351976,23.34216268625143,23.40130615234375,13778900,0.0,0.0
2025-01-06 00:00:00-03:00,23.63788299352168,23.706884020520146,23.47030826503812,23.618167877197266,12112300,0.0,0.0
2025-01-07 00:00:00-03:00,23.795598593698912,24.03217433357057,23.67731166383151,23.904029846191406,15724400,0.0,0.0
2025-01-08 00:00:00-03:00,23.884316273483194,23.923746506076412,23.60831216587855,23.81531524658203,16417000,0.0,0.0
2025-01-09 00:00:00-03:00,23.815314851314067,23.92374610900879,23.647740125848106,23.92374610900879,8286700,0.0,0.0
2025-01-10 00:00:00-03:00,23.904031367810887,24.091321212182603,23.785742550276915,23.864601135253906,17167200,0.0,0.0
2025-01-13 00:00:00-03:00,23.864601135253906,24.081463654043358,23.81531522469465,23.864601135253906,9941700,0.0,0.0
2025-01-14 00:00:00-03:00,23.904031655333352,24.318039701476565,23.825173069407835,24.298324584960938,18049200,0.0,0.0
2025-01-15 00:00:00-03:00,24.5546145772488,25.00805284013572,24.396897411062984,24.90947914123535,19626500,0.0,0.0
2025-01-16 00:00:00-03:00,24.9193381790447,25.09676859143826,24.751763445003252,25.01791000366211,13590200,0.0,0.0
2025-01-17 00:00:00-03:00,25.07705461410461,25.126340524957968,24.830621299563866,24.988338470458984,13271300,0.0,0.0
2025-01-20 00:00:00-03:00,24.98833921189522,25.23477253374796,24.899623065617273,25.067197799682617,10499700,0.0,0.0
2025-01-21 00:00:00-03:00,25.086911716930874,25.38263093695715,25.086911716930874,25.293914794921875,10675500,0.0,0.0
2025-01-22 00:00:00-03:00,25.215057225914364,25.90507127393414,25.205199667498423,25.75720977783203,19236600,0.0,0.0
2025-01-23 00:00:00-03:00,25.86563940040903,26.683797895691402,25.86563940040903,26.338790893554688,30067700,0.0,0.0
2025-01-24 00:00:00-03:00,26.32893337619218,26.466937305340917,26.131787860480554,26.240219116210938,9081200,0.0,0.0
2025-01-27 00:00:00-03:00,26.190931473776423,27.314666748046875,26.171216358053837,27.314666748046875,21719600,0.0,0.0
2025-01-28 00:00:00-03:00,27.294954721320057,27.304812279617927,26.930232584846838,27.137237548828125,13016900,0.0,0.0
2025-01-29 00:00:00-03:00,27.20623821224885,27.354097824461785,26.959804898514957,27.048521041870117,11592900,0.0,0.0
2025-01-30 00:00:00-03:00,26.979519954572343,27.541387607808442,26.89080381141538,27.24566650390625,22311000,0.0,0.0
2025-01-31 00:00:00-03:00,27.344238680271083,27.60052953730534,27.265380099655683,27.28509521484375,19675000,0.0,0.0
2025-02-03 00:00:00-03:00,27.206237412826983,27.324524347066827,26.969661664210374,27.216094970703125,13290300,0.0,0.0
2025-02-04 00:00:00-03:00,27.186521885265908,27.679388490785694,27.07809063040775,27.373811721801758,16154100,0.0,0.0
2025-02-05 00:00:00-03:00,27.423099137288112,27.718820244932964,27.19638093752296,27.43295669555664,13663000,0.0,0.0
2025-02-06 00:00:00-03:00,27.43295586327884,27.78782042963176,27.18652255445307,27.748390197753906,13960200,0.0,0.0
2025-02-07 00:00:00-03:00,27.748391062435445,27.87653743989476,27.275239545978728,27.383670806884766,15270100,0.0,0.0
2025-02-10 00:00:00-03:00,27.48224107665492,27.699103586214456,27.40338249503424,27.423097610473633,10942700,0.0,0.0
2025-02-11 00:00:00-03:00,27.46252817442164,27.817390855950073,27.46252817442164,27.6596736907959,18486400,0.0,0.0
2025-02-12 00:00:00-03:00,27.255523702901183,27.58081559681131,27.107664092966935,27.20623779296875,18063900,0.0,0.0
2025-02-13 00:00:00-03:00,27.19638027171138,27.19638027171138,26.890803493416012,27.058378219604492,19004600,0.0,0.0
2025-02-14 00:00:00-03:00,27.166807326928677,28.566548590515183,27.166807326928677,28.33983039855957,35295700,0.0,0.0
2025-02-17 00:00:00-03:00,28.329972382083685,29.079129851327536,28.300399708775426,28.743980407714844,21145100,0.0,0.0
2025-02-18 00:00:00-03:00,28.605978695671663,29.207274685583368,28.586263579900937,29.029844284057617,27342000,0.0,0.0
2025-02-19 00:00:00-03:00,28.862269287575167,28.87212684536739,28.25111386541568,28.448261260986328,22819400,0.0,0.0
2025-02-20 00:00:00-03:00,27.699104324075574,27.90610740129276,27.393527547172457,27.60053062438965,88971000,0.0,0.0
2025-02-21 00:00:00-03:00,27.600531385429086,27.649817296562553,27.24566680882973,27.5808162689209,20157500,0.0,0.0
2025-02-24 00:00:00-03:00,27.600530271735803,27.817390904164437,27.235808151599052,27.413240432739258,28014300,0.0,0.0
2025-02-25 00:00:00-03:00,27.423099040085408,27.925823229176423,27.423099040085408,27.82724952697754,16895800,0.0,0.0
2025-02-26 00:00:00-03:00,28.07368133370302,28.09339644911069,27.531528820950378,27.669530868530273,22481400,0.0,0.0
2025-02-27 00:00:00-03:00,27.630102911012223,27.866678658859907,27.472385745780436,27.561100006103516,31089200,0.0,0.0
2025-02-28 00:00:00-03:00,27.551244460720003,27.620245485823197,26.811944540093926,26.920373916625977,28266200,0.0,0.0
2025-03-05 00:00:00-03:00,26.920373467052368,27.541386442883958,26.861230000828325,27.373811721801758,18081300,0.0,0.0
2025-03-06 00:00:00-03:00,27.521672857814643,27.551245532639545,27.087949694401065,27.334383010864258,17819500,0.0,0.0
2025-03-07 00:00:00-03:00,27.235808104392714,27.846963529467825,27.107663612756287,27.6596736907959,16830600,0.0,0.0
2025-03-10 00:00:00-03:00,27.561101532796382,27.600531766356944,27.24566718485994,27.570959091186523,14457100,0.0,0.0
